,Row ID,Product Name,Category,Sub-Category,Order Priority
38345,31209,"Avery Legal Exhibit Labels, Laser Printer Compatible",Office Supplies,Labels,Medium
38346,37459,Crate-A-Files,Office Supplies,Storage,High
38347,30102,"Belkin Memory Card, Programmable",Technology,Accessories,Medium
38348,37462,Document Clip Frames,Furniture,Furnishings,High
38349,38092,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",Furniture,Furnishings,Medium
38350,36694,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Office Supplies,Appliances,Medium
38351,37458,Avery 501,Office Supplies,Labels,High
38352,49111,"Binney & Smith Sketch Pad, Blue",Office Supplies,Art,Medium
38353,42088,"Hon Bag Chairs, Adjustable",Furniture,Chairs,Medium
38354,50482,"Smead Trays, Single Width",Office Supplies,Storage,High
38355,37460,"Avery Flip-Chart Easel Binder, Black",Office Supplies,Binders,High
38356,13306,"Acco Index Tab, Economy",Office Supplies,Binders,Medium
38357,18486,"Avery Hole Reinforcements, Durable",Office Supplies,Binders,High
38358,20091,"Boston Highlighters, Blue",Office Supplies,Art,Medium
38359,28176,"Wilson Jones Binder Covers, Economy",Office Supplies,Binders,Medium
38360,29640,"OIC Staples, Assorted Sizes",Office Supplies,Fasteners,Medium
38361,38090,"Neat Ideas Personal Hanging Folder Files, Black",Office Supplies,Storage,Medium
38362,36751,Sterilite Officeware Hinged File Box,Office Supplies,Storage,Medium
38363,46862,"Wilson Jones Binder, Durable",Office Supplies,Binders,Critical
38364,36752,Newell 341,Office Supplies,Art,Medium
38365,47321,"Smead Folders, Blue",Office Supplies,Storage,Medium
38366,23162,"Fiskars Scissors, Serrated",Office Supplies,Supplies,Medium
38367,37461,Eldon Wave Desk Accessories,Furniture,Furnishings,High
38368,50405,"Green Bar Note Cards, Premium",Office Supplies,Paper,Medium
38369,2179,"Binney & Smith Pencil Sharpener, Fluorescent",Office Supplies,Art,Medium
38370,5626,"Advantus Light Bulb, Durable",Furniture,Furnishings,Medium
38371,1876,"Harbour Creations Shipping Labels, Laser Printer Compatible",Office Supplies,Labels,Low
38372,7517,"Novimex Color Coded Labels, Laser Printer Compatible",Office Supplies,Labels,Low
38373,10123,"Boston Canvas, Easy-Erase",Office Supplies,Art,High
38374,3319,"Xerox Parchment Paper, Premium",Office Supplies,Paper,Critical
38375,7011,"Stanley Markers, Easy-Erase",Office Supplies,Art,High
38376,44916,"Accos Push Pins, Metal",Office Supplies,Fasteners,High
38377,45985,"Ibico Binder, Clear",Office Supplies,Binders,Medium
38378,43584,"Rubbermaid Clock, Duo Pack",Furniture,Furnishings,High
38379,24043,"Advantus Staples, Metal",Office Supplies,Fasteners,High
38380,11229,"Avery Binding Machine, Durable",Office Supplies,Binders,Medium
38381,14803,"Kleencut Ruler, Easy Grip",Office Supplies,Supplies,Medium
38382,14382,"Harbour Creations Legal Exhibit Labels, Laser Printer Compatible",Office Supplies,Labels,Medium
38383,49412,"Stanley Highlighters, Blue",Office Supplies,Art,Low
38384,50337,"Konica Phone, Red",Technology,Machines,Medium
38385,33517,Wilson Electronics DB Pro Signal Booster,Technology,Phones,High
38386,44274,"Acco Binding Machine, Durable",Office Supplies,Binders,High
38387,44273,"Advantus Stacking Tray, Erganomic",Furniture,Furnishings,High
38388,43834,"Boston Highlighters, Fluorescent",Office Supplies,Art,High
38389,15221,"Sanford Pens, Water Color",Office Supplies,Art,Medium
38390,39956,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",Office Supplies,Paper,High
38391,43679,"Ibico Binder, Recycled",Office Supplies,Binders,Medium
38392,11130,"Cardinal Binder Covers, Clear",Office Supplies,Binders,Medium
38393,28602,"Avery Binder, Durable",Office Supplies,Binders,Medium
38394,34973,"Executive Impressions 14"" Contract Wall Clock",Furniture,Furnishings,High
38395,27302,"Wilson Jones Binder Covers, Recycled",Office Supplies,Binders,Critical
38396,12758,"Binney & Smith Canvas, Easy-Erase",Office Supplies,Art,Medium
38397,31193,"Green Bar Memo Slips, 8.5 x 11",Office Supplies,Paper,Medium
38398,44857,"Fellowes Folders, Blue",Office Supplies,Storage,Critical
38399,14334,"SanDisk Router, Programmable",Technology,Accessories,Medium
38400,25320,"SanDisk Message Books, 8.5 x 11",Office Supplies,Paper,Medium
38401,13177,"Stanley Pens, Fluorescent",Office Supplies,Art,Medium
38402,17768,"Fellowes Shelving, Industrial",Office Supplies,Storage,Medium
38403,4427,"Advantus Thumb Tacks, 12 Pack",Office Supplies,Fasteners,Medium
38404,3434,"OIC Rubber Bands, Metal",Office Supplies,Fasteners,Low
38405,6629,"Green Bar Note Cards, Premium",Office Supplies,Paper,Medium
38406,4202,"Kraft Business Envelopes, Set of 50",Office Supplies,Envelopes,High
38407,3460,"Belkin Numeric Keypad, USB",Technology,Accessories,High
38408,3813,"Kleencut Letter Opener, Easy Grip",Office Supplies,Supplies,Medium
38409,3589,"SanDisk Note Cards, Premium",Office Supplies,Paper,Medium
38410,5395,"Acco 3-Hole Punch, Clear",Office Supplies,Binders,High
38411,5129,"SanDisk Parchment Paper, Premium",Office Supplies,Paper,High
38412,44097,"BIC Pens, Fluorescent",Office Supplies,Art,High
38413,42639,"Avery 3-Hole Punch, Durable",Office Supplies,Binders,Medium
38414,11044,"Ibico Binder Covers, Recycled",Office Supplies,Binders,High
38415,21372,"Acco Index Tab, Economy",Office Supplies,Binders,Medium
38416,44275,"Boston Markers, Blue",Office Supplies,Art,High
38417,51262,"StarTech Card Printer, Durable",Technology,Machines,Medium
38418,42061,"Wilson Jones Binder, Clear",Office Supplies,Binders,Medium
38419,14008,"Smead Folders, Blue",Office Supplies,Storage,Medium
38420,40710,GBC Recycled VeloBinder Covers,Office Supplies,Binders,High
38421,13750,"Harbour Creations Round Labels, Adjustable",Office Supplies,Labels,Low
38422,13147,"Jiffy Manila Envelope, Security-Tint",Office Supplies,Envelopes,Medium
38423,15826,"Smead File Folder Labels, Alphabetical",Office Supplies,Labels,Medium
38424,15403,"Stockwell Clamps, Assorted Sizes",Office Supplies,Fasteners,Medium
38425,46792,"Wilson Jones Binder, Clear",Office Supplies,Binders,Medium
38426,33516,Super Decoflex Portable Personal File,Office Supplies,Storage,High
38427,22200,"Smead Removable Labels, Adjustable",Office Supplies,Labels,Critical
38428,41998,"Dania Floating Shelf Set, Mobile",Furniture,Bookcases,Medium
38429,18700,"Avery Binder Covers, Clear",Office Supplies,Binders,Medium
38430,14295,"Sanford Pencil Sharpener, Water Color",Office Supplies,Art,Medium
38431,43159,"Smead File Cart, Single Width",Office Supplies,Storage,Medium
38432,33515,Zipper Ring Binder Pockets,Office Supplies,Binders,High
38433,10925,"SanDisk Parchment Paper, Premium",Office Supplies,Paper,Medium
38434,31150,"Acco Hole Reinforcements, Economy",Office Supplies,Binders,Medium
38435,42757,"Tenex Light Bulb, Black",Furniture,Furnishings,Critical
38436,46137,"Cameo Peel and Seal, with clear poly window",Office Supplies,Envelopes,Medium
38437,41308,"Advantus Stacking Tray, Erganomic",Furniture,Furnishings,Medium
38438,17960,"Rogers Box, Single Width",Office Supplies,Storage,Medium
38439,22653,"Acme Scissors, High Speed",Office Supplies,Supplies,Medium
38440,20991,"Stockwell Push Pins, Bulk Pack",Office Supplies,Fasteners,High
38441,18979,"Smead Trays, Blue",Office Supplies,Storage,Medium
38442,43262,"Rogers Shelving, Single Width",Office Supplies,Storage,High
38443,21115,"Avery Color Coded Labels, 5000 Label Set",Office Supplies,Labels,Medium
38444,14650,"Boston Pens, Water Color",Office Supplies,Art,Medium
38445,25019,"Ibico Hole Reinforcements, Durable",Office Supplies,Binders,Medium
38446,43017,"Tenex Door Stop, Durable",Furniture,Furnishings,Medium
38447,22719,"Stockwell Rubber Bands, Assorted Sizes",Office Supplies,Fasteners,Medium
38448,34287,Fellowes Officeware Wire Shelving,Office Supplies,Storage,Medium
38449,2169,"Boston Highlighters, Fluorescent",Office Supplies,Art,Medium
38450,20248,"Cardinal Index Tab, Durable",Office Supplies,Binders,Medium
38451,48837,"BIC Highlighters, Easy-Erase",Office Supplies,Art,Medium
38452,43700,"Acco Binder, Durable",Office Supplies,Binders,Low
38453,7947,"Memorex Flash Drive, Erganomic",Technology,Accessories,Medium
38454,4235,"Elite Letter Opener, Easy Grip",Office Supplies,Supplies,Low
38455,7374,"BIC Markers, Water Color",Office Supplies,Art,Medium
38456,3706,"Ibico Binder, Economy",Office Supplies,Binders,Medium
38457,35379,Ibico Hi-Tech Manual Binding System,Office Supplies,Binders,Medium
38458,49958,"Acco Hole Reinforcements, Durable",Office Supplies,Binders,Medium
38459,34288,Avery Heavy-Duty EZD  Binder With Locking Rings,Office Supplies,Binders,Medium
38460,16290,"Jiffy Peel and Seal, with clear poly window",Office Supplies,Envelopes,Critical
38461,31059,"Harbour Creations Shipping Labels, Alphabetical",Office Supplies,Labels,Low
38462,12674,"Boston Highlighters, Fluorescent",Office Supplies,Art,Medium
38463,22741,"Kleencut Shears, Serrated",Office Supplies,Supplies,Medium
38464,40973,Laser & Ink Jet Business Envelopes,Office Supplies,Envelopes,Medium
38465,34286,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Office Supplies,Binders,Medium
38466,49799,"Stanley Markers, Fluorescent",Office Supplies,Art,Medium
38467,22712,"Deflect-O Clock, Durable",Furniture,Furnishings,Medium
38468,33919,Xerox 214,Office Supplies,Paper,High
38469,27568,"Binney & Smith Markers, Fluorescent",Office Supplies,Art,High
38470,26485,"Xerox Message Books, Recycled",Office Supplies,Paper,Medium
38471,34285,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,Medium
38472,47976,"Sanford Markers, Fluorescent",Office Supplies,Art,High
38473,46757,"Acco Index Tab, Clear",Office Supplies,Binders,High
38474,21501,"Rogers Box, Blue",Office Supplies,Storage,High
38475,46392,"SAFCO Bag Chairs, Red",Furniture,Chairs,High
38476,35380,Xerox 1971,Office Supplies,Paper,Medium
38477,27332,"Ibico 3-Hole Punch, Durable",Office Supplies,Binders,Medium
38478,18613,"Novimex File Folder Labels, Adjustable",Office Supplies,Labels,High
38479,41426,"SanDisk Numeric Keypad, Bluetooth",Technology,Accessories,Medium
38480,43393,"Fiskars Shears, Easy Grip",Office Supplies,Supplies,High
38481,38649,Geemarc AmpliPOWER60,Technology,Phones,Critical
38482,43746,"Binney & Smith Highlighters, Fluorescent",Office Supplies,Art,Medium
38483,34688,Cisco Unified IP Phone 7945G VoIP phone,Technology,Phones,High
38484,2413,"Memorex Mouse, USB",Technology,Accessories,Medium
38485,8845,"Acme Trimmer, Steel",Office Supplies,Supplies,High
38486,7255,"Tenex Folders, Wire Frame",Office Supplies,Storage,Medium
38487,719,"Avery Binding Machine, Durable",Office Supplies,Binders,Medium
38488,10023,"Stockwell Thumb Tacks, Metal",Office Supplies,Fasteners,Low
38489,7387,"Acco Index Tab, Clear",Office Supplies,Binders,Medium
38490,3888,"Green Bar Parchment Paper, Multicolor",Office Supplies,Paper,High
38491,6794,"Cameo Mailers, Set of 50",Office Supplies,Envelopes,High
38492,6816,"Eaton Message Books, Multicolor",Office Supplies,Paper,Medium
38493,50210,"Tenex Shelving, Blue",Office Supplies,Storage,High
38494,28727,"Enermax Cards & Envelopes, 8.5 x 11",Office Supplies,Paper,Medium
38495,48877,"Acco Binder, Economy",Office Supplies,Binders,Medium
38496,40397,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Technology,Accessories,Medium
38497,22195,"BIC Markers, Water Color",Office Supplies,Art,Medium
38498,51131,"Avery Binder Covers, Recycled",Office Supplies,Binders,Critical
38499,35870,Jabra SPEAK 410,Technology,Phones,Medium
38500,40395,Clarity 53712,Technology,Phones,Medium
38501,34689,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,Technology,Phones,High
38502,35895,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,Office Supplies,Appliances,Medium
38503,47884,"Jiffy Manila Envelope, with clear poly window",Office Supplies,Envelopes,High
38504,2336,"Harbour Creations Removable Labels, Adjustable",Office Supplies,Labels,Medium
38505,35873,Fellowes Desktop Hanging File Manager,Office Supplies,Storage,Medium
38506,26957,"OIC Rubber Bands, 12 Pack",Office Supplies,Fasteners,Medium
38507,47608,"Enermax Cards & Envelopes, Multicolor",Office Supplies,Paper,High
38508,9176,"Smead Box, Blue",Office Supplies,Storage,Medium
38509,24147,"Cameo Clasp Envelope, Recycled",Office Supplies,Envelopes,Medium
38510,10539,"Binney & Smith Highlighters, Easy-Erase",Office Supplies,Art,Medium
38511,12492,"Binney & Smith Markers, Water Color",Office Supplies,Art,Medium
38512,19991,"Memorex Numeric Keypad, USB",Technology,Accessories,Medium
38513,37501,Magna Visual Magnetic Picture Hangers,Furniture,Furnishings,High
38514,29154,"Kraft Business Envelopes, Set of 50",Office Supplies,Envelopes,Medium
38515,44309,"BIC Pencil Sharpener, Water Color",Office Supplies,Art,Medium
38516,18269,"BIC Highlighters, Water Color",Office Supplies,Art,Medium
38517,35894,Acme Stainless Steel Office Snips,Office Supplies,Supplies,Medium
38518,35871,Westinghouse Clip-On Gooseneck Lamps,Furniture,Furnishings,Medium
38519,12062,"GlobeWeis Business Envelopes, Set of 50",Office Supplies,Envelopes,Medium
38520,42127,"Ibico Binder, Clear",Office Supplies,Binders,Medium
38521,7858,"Xerox Parchment Paper, Premium",Office Supplies,Paper,Medium
38522,6360,"Enermax Memo Slips, Premium",Office Supplies,Paper,High
38523,3033,"Acco 3-Hole Punch, Durable",Office Supplies,Binders,Medium
38524,4967,"Ames Clasp Envelope, Security-Tint",Office Supplies,Envelopes,High
38525,6810,"Stockwell Clamps, Metal",Office Supplies,Fasteners,Medium
38526,1696,"Novimex Bag Chairs, Red",Furniture,Chairs,Medium
38527,9236,"Binney & Smith Pens, Blue",Office Supplies,Art,Medium
38528,4083,"Cardinal Index Tab, Durable",Office Supplies,Binders,High
38529,3776,"Rogers File Cart, Single Width",Office Supplies,Storage,Medium
38530,9796,"Accos Push Pins, 12 Pack",Office Supplies,Fasteners,Medium
38531,1566,"Harbour Creations Legal Exhibit Labels, Adjustable",Office Supplies,Labels,High
38532,5453,"Memorex Flash Drive, Programmable",Technology,Accessories,Medium
38533,2273,"Rogers Box, Wire Frame",Office Supplies,Storage,High
38534,20588,"Wilson Jones Index Tab, Recycled",Office Supplies,Binders,Medium
38535,12618,"Acco Binder Covers, Economy",Office Supplies,Binders,Medium
38536,19600,"Harbour Creations Round Labels, Alphabetical",Office Supplies,Labels,High
38537,29814,"SanDisk Note Cards, Premium",Office Supplies,Paper,Low
38538,49180,"Stanley Highlighters, Blue",Office Supplies,Art,Medium
38539,17731,"Cameo Clasp Envelope, Security-Tint",Office Supplies,Envelopes,Medium
38540,40396,Xerox 1993,Office Supplies,Paper,Medium
38541,22323,"Acco 3-Hole Punch, Economy",Office Supplies,Binders,Medium
38542,32356,Stockwell Gold Paper Clips,Office Supplies,Fasteners,Medium
38543,48220,"Sanford Pens, Easy-Erase",Office Supplies,Art,Critical
38544,17441,"Binney & Smith Canvas, Fluorescent",Office Supplies,Art,Medium
38545,19512,"Rogers Box, Industrial",Office Supplies,Storage,Medium
38546,35872,Newell 333,Office Supplies,Art,Medium
38547,49113,"Stockwell Paper Clips, Assorted Sizes",Office Supplies,Fasteners,Medium
38548,35020,Ibico Ibimaster 300 Manual Binding System,Office Supplies,Binders,Medium
38549,40786,"Boston Model 1800 Electric Pencil Sharpener, Gray",Office Supplies,Art,Medium
38550,40054,Xerox 216,Office Supplies,Paper,Medium
38551,16334,"Sanford Pencil Sharpener, Water Color",Office Supplies,Art,Medium
38552,38025,Ultra Door Pull Handle,Furniture,Furnishings,Medium
38553,30178,"Hon File Folder Labels, Alphabetical",Office Supplies,Labels,Low
38554,40053,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,Office Supplies,Appliances,Medium
38555,13691,"Rogers Folders, Wire Frame",Office Supplies,Storage,High
38556,23556,"Tenex Box, Wire Frame",Office Supplies,Storage,Medium
38557,11915,"Avery Legal Exhibit Labels, Alphabetical",Office Supplies,Labels,Medium
38558,50792,"Ibico Binder Covers, Recycled",Office Supplies,Binders,Medium
38559,40055,"Eldon Stackable Tray, Side-Load, Legal, Smoke",Furniture,Furnishings,Medium
38560,34998,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Furniture,Furnishings,Medium
38561,40056,Wilson Jones Easy Flow II Sheet Lifters,Office Supplies,Binders,Medium
38562,1160,"GlobeWeis Peel and Seal, with clear poly window",Office Supplies,Envelopes,Medium
38563,39111,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Furniture,Bookcases,Medium
38564,1218,"Advantus Frame, Erganomic",Furniture,Furnishings,High
38565,10186,"Memorex Flash Drive, USB",Technology,Accessories,Critical
38566,6432,"Eldon Light Bulb, Black",Furniture,Furnishings,Medium
38567,8887,"Acco Binder Covers, Recycled",Office Supplies,Binders,Medium
38568,9172,"Harbour Creations Steel Folding Chair, Adjustable",Furniture,Chairs,Medium
38569,5034,"Smead Legal Exhibit Labels, Laser Printer Compatible",Office Supplies,Labels,High
38570,9130,"Fellowes Trays, Wire Frame",Office Supplies,Storage,Medium
38571,9074,"Tenex Light Bulb, Durable",Furniture,Furnishings,Low
38572,9750,"Green Bar Note Cards, 8.5 x 11",Office Supplies,Paper,Medium
38573,9740,"SAFCO Chairmat, Red",Furniture,Chairs,Medium
38574,5928,"Stanley Markers, Water Color",Office Supplies,Art,Medium
38575,7819,"Hewlett Ink, Color",Technology,Copiers,Medium
38576,5944,"Stockwell Thumb Tacks, Bulk Pack",Office Supplies,Fasteners,Medium
38577,8929,"Tenex Folders, Wire Frame",Office Supplies,Storage,High
38578,4217,"SanDisk Parchment Paper, Recycled",Office Supplies,Paper,High
38579,35770,Riverside Furniture Stanwyck Manor Table Series,Furniture,Tables,High
38580,15694,"Stockwell Paper Clips, Bulk Pack",Office Supplies,Fasteners,High
38581,47753,"Stanley Highlighters, Water Color",Office Supplies,Art,Medium
38582,35769,Logitech G700s Rechargeable Gaming Mouse,Technology,Accessories,High
38583,21523,"Wilson Jones Hole Reinforcements, Recycled",Office Supplies,Binders,Medium
38584,30977,"Stockwell Rubber Bands, Bulk Pack",Office Supplies,Fasteners,Medium
38585,50088,"Boston Sketch Pad, Blue",Office Supplies,Art,Medium
38586,31221,"Acco Binder Covers, Recycled",Office Supplies,Binders,Critical
38587,25239,"Tenex Door Stop, Duo Pack",Furniture,Furnishings,Medium
38588,25044,"Avery File Folder Labels, Adjustable",Office Supplies,Labels,High
38589,41964,"Binney & Smith Sketch Pad, Fluorescent",Office Supplies,Art,Medium
38590,27641,"Stockwell Staples, Assorted Sizes",Office Supplies,Fasteners,High
38591,19070,"Accos Rubber Bands, Metal",Office Supplies,Fasteners,Critical
38592,18003,"Cameo Mailers, Set of 50",Office Supplies,Envelopes,Medium
38593,13431,"Accos Paper Clips, Assorted Sizes",Office Supplies,Fasteners,Medium
38594,29971,"Avery Index Tab, Economy",Office Supplies,Binders,Medium
38595,22401,"Stockwell Push Pins, Metal",Office Supplies,Fasteners,Medium
38596,51121,"Stiletto Shears, High Speed",Office Supplies,Supplies,Medium
38597,14773,"Advantus Light Bulb, Black",Furniture,Furnishings,Medium
38598,31443,"Seth Thomas 14"" Putty-Colored Wall Clock",Furniture,Furnishings,Medium
38599,35768,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,Chairs,High
38600,35772,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Furniture,Furnishings,High
38601,48171,"Binney & Smith Markers, Easy-Erase",Office Supplies,Art,High
38602,10938,"Ibico Index Tab, Clear",Office Supplies,Binders,High
38603,35771,Xerox 227,Office Supplies,Paper,High
38604,41992,"Acme Letter Opener, High Speed",Office Supplies,Supplies,Medium
38605,49443,"Cameo Business Envelopes, Set of 50",Office Supplies,Envelopes,High
38606,45357,"Apple Speaker Phone, with Caller ID",Technology,Phones,Medium
38607,35773,Xerox 1928,Office Supplies,Paper,High
38608,39112,Shocksock Galaxy S4 Armband,Technology,Phones,Medium
38609,23523,"Elite Letter Opener, Easy Grip",Office Supplies,Supplies,Medium
38610,10021,"Rogers Box, Single Width",Office Supplies,Storage,Medium
38611,26091,"Novimex Color Coded Labels, Laser Printer Compatible",Office Supplies,Labels,Medium
38612,16838,"Smead Box, Wire Frame",Office Supplies,Storage,Medium
38613,21406,"OIC Rubber Bands, 12 Pack",Office Supplies,Fasteners,Medium
38614,50513,"Stanley Pencil Sharpener, Water Color",Office Supplies,Art,Medium
38615,42046,"Rogers Box, Single Width",Office Supplies,Storage,Medium
38616,20930,"Elite Scissors, Serrated",Office Supplies,Supplies,Medium
38617,35198,Micro Innovations Wireless Classic Keyboard with Mouse,Technology,Accessories,Medium
38618,35240,Compact Automatic Electric Letter Opener,Office Supplies,Supplies,Medium
38619,6277,"Jiffy Manila Envelope, Security-Tint",Office Supplies,Envelopes,Medium
38620,5666,"Enermax Parchment Paper, Recycled",Office Supplies,Paper,Medium
38621,8498,"Advantus Door Stop, Black",Furniture,Furnishings,Medium
38622,929,"Avery 3-Hole Punch, Durable",Office Supplies,Binders,Medium
38623,6959,"Rogers Folders, Wire Frame",Office Supplies,Storage,Medium
38624,42933,"Cardinal 3-Hole Punch, Durable",Office Supplies,Binders,Medium
38625,21642,"Cardinal Binder, Durable",Office Supplies,Binders,Medium
38626,36115,Sensible Storage WireTech Storage Systems,Office Supplies,Storage,High
38627,19770,"Kraft Peel and Seal, Set of 50",Office Supplies,Envelopes,Medium
38628,7686,"Nokia Headset, with Caller ID",Technology,Phones,Medium
38629,44432,"Kraft Clasp Envelope, with clear poly window",Office Supplies,Envelopes,Low
38630,36114,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,Office Supplies,Appliances,High
38631,51153,"Acco Index Tab, Clear",Office Supplies,Binders,Critical
38632,21946,"Green Bar Computer Printout Paper, Premium",Office Supplies,Paper,Medium
38633,29547,"Fellowes Box, Blue",Office Supplies,Storage,Medium
38634,36113,Holmes 99% HEPA Air Purifier,Office Supplies,Appliances,High
38635,45817,"Rogers Folders, Blue",Office Supplies,Storage,Medium
38636,16049,"Novimex File Folder Labels, Alphabetical",Office Supplies,Labels,High
38637,36112,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",Office Supplies,Paper,High
38638,48853,"Elite Ruler, Easy Grip",Office Supplies,Supplies,Medium
38639,17972,"Wilson Jones Hole Reinforcements, Economy",Office Supplies,Binders,High
38640,15217,"Eldon Box, Blue",Office Supplies,Storage,Medium
38641,18756,"Avery 3-Hole Punch, Clear",Office Supplies,Binders,Medium
38642,40461,Hoover Shoulder Vac Commercial Portable Vacuum,Office Supplies,Appliances,Medium
38643,40460,Maxell 4.7GB DVD+R 5/Pack,Technology,Accessories,Medium
38644,8666,"OIC Staples, 12 Pack",Office Supplies,Fasteners,High
38645,31012,"Stanley Pens, Blue",Office Supplies,Art,Medium
38646,29188,"Kleencut Ruler, High Speed",Office Supplies,Supplies,Medium
38647,29058,"Ibico Index Tab, Clear",Office Supplies,Binders,Low
38648,38219,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Office Supplies,Labels,High
38649,46474,"Green Bar Message Books, Multicolor",Office Supplies,Paper,High
38650,42130,"Ames Interoffice Envelope, Recycled",Office Supplies,Envelopes,High
38651,41632,"Elite Ruler, Steel",Office Supplies,Supplies,Medium
38652,23891,"Accos Staples, Bulk Pack",Office Supplies,Fasteners,Medium
38653,43187,"Okidata Calculator, Durable",Technology,Machines,High
38654,22151,"Avery Color Coded Labels, Laser Printer Compatible",Office Supplies,Labels,High
38655,40815,Adjustable Depth Letter/Legal Cart,Office Supplies,Storage,High
38656,32571,Office Star Flex Back Scooter Chair with White Frame,Furniture,Chairs,Critical
38657,24978,"Smead Round Labels, Laser Printer Compatible",Office Supplies,Labels,Medium
38658,32573,Logitech G13 Programmable Gameboard with LCD Display,Technology,Accessories,Critical
38659,17593,"Wilson Jones Hole Reinforcements, Durable",Office Supplies,Binders,High
38660,9254,"GlobeWeis Peel and Seal, Set of 50",Office Supplies,Envelopes,Medium
38661,1041,"Tenex Box, Blue",Office Supplies,Storage,High
38662,428,"Fellowes Box, Wire Frame",Office Supplies,Storage,Medium
38663,1163,"Eldon Clock, Erganomic",Furniture,Furnishings,Medium
38664,9413,"Tenex Shelving, Blue",Office Supplies,Storage,Medium
38665,35252,Newell 319,Office Supplies,Art,Medium
38666,50054,"Tenex Door Stop, Duo Pack",Furniture,Furnishings,Medium
38667,41871,"Avery Binder Covers, Economy",Office Supplies,Binders,Critical
38668,25918,"Advantus Paper Clips, Assorted Sizes",Office Supplies,Fasteners,Medium
38669,21810,"Cardinal Binder, Durable",Office Supplies,Binders,Medium
38670,45140,"Binney & Smith Pens, Blue",Office Supplies,Art,High
38671,49269,"Konica Phone, Durable",Technology,Machines,Medium
38672,41334,"Jiffy Business Envelopes, Recycled",Office Supplies,Envelopes,Medium
38673,39098,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Furniture,Furnishings,High
38674,50342,"OIC Thumb Tacks, Assorted Sizes",Office Supplies,Fasteners,High
38675,13791,"Wilson Jones Binder, Durable",Office Supplies,Binders,High
38676,13316,"BIC Pencil Sharpener, Blue",Office Supplies,Art,Medium
38677,10915,"Breville Toaster, Red",Office Supplies,Appliances,Medium
38678,17667,"Ibico Hole Reinforcements, Recycled",Office Supplies,Binders,Medium
38679,50823,"Avery Hole Reinforcements, Recycled",Office Supplies,Binders,High
38680,20919,"Smead Box, Industrial",Office Supplies,Storage,High
38681,29896,"Stockwell Rubber Bands, Metal",Office Supplies,Fasteners,Medium
38682,20053,"BIC Canvas, Fluorescent",Office Supplies,Art,Medium
38683,32570,Xerox 212,Office Supplies,Paper,Critical
38684,14369,"Stiletto Ruler, High Speed",Office Supplies,Supplies,Medium
38685,48992,"StarTech Card Printer, Wireless",Technology,Machines,Medium
38686,10908,"Cardinal 3-Hole Punch, Clear",Office Supplies,Binders,Medium
38687,21727,"Ibico Index Tab, Durable",Office Supplies,Binders,Low
38688,12557,"Harbour Creations File Folder Labels, Adjustable",Office Supplies,Labels,Medium
38689,50797,"Deflect-O Light Bulb, Black",Furniture,Furnishings,Medium
38690,15926,"Avery Index Tab, Clear",Office Supplies,Binders,Low
38691,16433,"Avery Binder, Durable",Office Supplies,Binders,High
38692,23373,"Avery Binder Covers, Clear",Office Supplies,Binders,Medium
38693,40813,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",Technology,Phones,High
38694,32372,Micropad Numeric Keypads,Technology,Accessories,Medium
38695,7774,"Kleencut Box Cutter, Easy Grip",Office Supplies,Supplies,Medium
38696,2059,"Tenex Trays, Blue",Office Supplies,Storage,Medium
38697,8204,"Green Bar Parchment Paper, Recycled",Office Supplies,Paper,Medium
38698,7262,"Eldon Box, Industrial",Office Supplies,Storage,Medium
38699,1835,"Stiletto Box Cutter, Serrated",Office Supplies,Supplies,Medium
38700,6871,"Binney & Smith Highlighters, Easy-Erase",Office Supplies,Art,Medium
38701,15012,"Tenex Stacking Tray, Erganomic",Furniture,Furnishings,High
38702,32572,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Office Supplies,Paper,Critical
38703,50313,"Deflect-O Light Bulb, Durable",Furniture,Furnishings,Medium
38704,13215,"Sanford Sketch Pad, Blue",Office Supplies,Art,Medium
38705,40814,Avery 474,Office Supplies,Labels,High
38706,47104,"Fiskars Shears, Serrated",Office Supplies,Supplies,High
38707,30016,"Cameo Manila Envelope, Security-Tint",Office Supplies,Envelopes,High
38708,32371,Round Ring Binders,Office Supplies,Binders,Medium
38709,32370,Avery Durable Slant Ring Binders With Label Holder,Office Supplies,Binders,Medium
